ID,Length,EffectiveLength,TPM,NumReads,Weight
"ENST00000375190","2608","2408.991","0.692012","54.169605","9993"
"ENST00000411851","1494","1294.991","1.537190","64.684631","9995"
"ENST00000429344","3612","3412.991","5.057734","560.916343","9973"
"ENST00000221899","2861","2661.991","1.973398","170.697873","9982"
"ENST00000539785","2289","2089.991","16.918767","1149.000000","9991"
"ENST00000541714","3350","3150.991","0.000000","0.000000","-6"
"ENST00000316757","2075","1875.991","12.319761","751.000000","10000"
"ENST00000589174","491","292.007","61.126204","580.000000","10000"
"ENST00000450849","5070","4870.991","0.061444","9.725309","9982"
"ENST00000301264","2105","1905.991","4.269328","264.415746","-14"
"ENST00000593844","626","427.003","14.505859","201.270885","9991"
"ENST00000601824","599","400.004","11.333670","147.313369","9987"
"ENST00000600794","352","153.013","1430.968218","7114.846344","9998"
"ENST00000262971","3159","2959.991","6.612410","636.000000","10000"
"ENST00000601588","2083","1883.991","0.291716","17.858564","9998"
"ENST00000322357","5422","5222.991","5.009161","850.141436","9998"
"ENST00000262948","1734","1534.991","73.293505","3655.764542","9995"
"ENST00000381935","1473","1273.991","16.063805","665.000000","9941"
"ENST00000318934","3906","3706.991","0.465289","56.046915","-9"
"ENST00000221847","1186","986.991","307.032188","9847.000000","10000"
"ENST00000596496","800","600.998","11.782871","230.107858","9998"
"ENST00000262962","1434","1234.991","6.825098","273.892142","9998"
"ENST00000595645","1212","1012.991","0.000000","0.000000","-4"
"ENST00000600324","1508","1308.991","5.385706","229.079464","9981"
"ENST00000596722","1578","1378.991","3.924324","175.846277","9962"
"ENST00000597036","1445","1245.991","4.821591","195.214514","9976"
"ENST00000598219","619","420.003","7.473780","102.000000","10000"
"ENST00000269886","2516","2316.991","17.458480","1314.430733","9977"
"ENST00000417295","1404","1204.991","4.790392","187.569267","9988"
"ENST00000301280","3339","3139.991","19.023490","1941.000000","9996"
"ENST00000590466","803","603.998","0.000000","0.000000","-4"
"ENST00000591919","1613","1413.991","11.855134","544.703290","9987"
"ENST00000592515","403","204.011","22.671967","150.296710","9991"
"ENST00000589066","359","160.013","0.000000","0.000000","0"
"ENST00000587016","870","670.998","18.600445","405.556788","9978"
"ENST00000592417","716","517.000","31.493210","529.071741","9970"
"ENST00000586684","2270","2070.991","1.067818","71.859167","9960"
"ENST00000306390","3036","2836.991","1.703079","157.000000","10000"
"ENST00000301293","3718","3518.991","0.000000","0.000000","0"
"ENST00000327473","3814","3614.991","11.782079","1384.000000","9998"
"ENST00000599761","463","264.007","61.664167","529.000000","9995"
"ENST00000599248","408","209.010","11.779181","80.000000","10000"
"ENST00000600621","625","426.003","12.343785","170.870813","9915"
"ENST00000269856","3844","3644.991","11.406488","1351.000000","10000"
"ENST00000248244","2676","2476.991","23.456901","1888.000000","10000"
"ENST00000585479","1535","1335.991","71.092387","3086.267055","9959"
"ENST00000381759","3058","2858.991","26.813531","2491.000000","9987"
"ENST00000588012","5993","5793.991","0.241565","45.479815","-62"
"ENST00000372412","7350","7150.991","1.662945","386.412343","9921"
"ENST00000353284","6006","5806.991","4.812762","908.139435","-84"
"ENST00000590262","564","365.005","25.278387","299.816455","9998"
"ENST00000589006","459","260.007","7.676052","64.853034","9988"
"ENST00000592224","3014","2814.991","49.433111","4521.701498","-49"
"ENST00000590389","769","569.999","32.301777","598.284255","9992"
"ENST00000309324","896","696.998","27.055492","612.765144","9990"
"ENST00000587589","577","378.005","5.927649","72.809276","-8"
"ENST00000581773","1687","1487.991","0.881741","42.633252","9929"
"ENST00000582463","239","43.041","975.845573","1364.792828","9993"
"ENST00000579649","449","250.009","574.516917","4667.294461","9982"
"ENST00000347512","707","508.000","285.636024","4715.022681","9972"
"ENST00000589473","793","593.998","84.034681","1622.000000","9994"
"ENST00000381624","2516","2316.991","0.000000","0.000000","-2"
"ENST00000390672","1640","1440.991","0.765182","35.828841","9996"
"ENST00000309061","2113","1913.991","9.743318","605.973544","9993"
"ENST00000303212","1109","909.991","0.000000","0.000000","0"
"ENST00000588525","1988","1788.991","2.101608","122.170596","9974"
"ENST00000418389","2406","2206.991","123.356168","8846.436261","9980"
"ENST00000592634","2154","1954.991","86.882378","5519.291984","9980"
"ENST00000308961","539","340.005","45.614868","503.963586","9981"
"ENST00000339485","2254","2054.991","2.560821","171.000000","10000"
"ENST00000588776","3515","3315.991","4.129902","445.000000","9991"
"ENST00000590623","786","586.998","17.159969","327.310880","9950"
"ENST00000591736","573","374.005","18.697738","227.233922","-39"
"ENST00000591403","2690","2490.991","0.000000","0.000000","-12"
"ENST00000586154","2103","1903.991","19.654490","1216.000000","9998"
"ENST00000252674","1931","1731.991","9.239550","520.000000","10000"
"ENST00000245816","1155","955.991","33.590850","1043.473998","9984"
"ENST00000596149","745","545.999","36.867496","654.097970","9986"
"ENST00000596605","646","447.002","36.655927","532.428032","9989"
"ENST00000245812","1110","910.991","40.269215","1192.048898","9995"
"ENST00000597721","3911","3711.991","0.497436","60.000000","9998"
"ENST00000245810","471","272.007","0.000000","0.000000","-2"
"ENST00000394456","2731","2531.991","7.867236","647.278631","9984"
"ENST00000597656","328","119.015","47.519554","183.772134","9993"
"ENST00000600480","851","651.998","20.796674","440.602814","-19"
"ENST00000599395","837","637.998","60.169904","1247.400032","9991"
"ENST00000301454","3425","3225.991","64.115614","6721.000000","9956"
"ENST00000600229","1078","878.991","1.218826","34.812318","-14"
"ENST00000381480","2816","2616.991","2.170348","184.560404","9974"
"ENST00000590173","582","383.005","16.121911","200.644683","9979"
"ENST00000601640","543","344.005","13.061131","146.000000","9943"
"ENST00000245817","1657","1457.991","61.296388","2904.000000","10000"
"ENST00000245903","913","713.998","108.509265","2517.508201","9995"
"ENST00000597430","572","373.005","233.376750","2828.648117","9997"
"ENST00000326176","2786","2586.991","22.770053","1914.105565","9993"
"ENST00000245907","5263","5063.991","1.215430","200.000000","9992"
"ENST00000594500","523","324.007","13.466056","141.775521","9984"
"ENST00000264080","2057","1857.991","0.461105","27.838764","9963"
"ENST00000313244","2153","1953.991","56.061335","3559.532042","9983"
"ENST00000245908","2296","2096.991","2.964476","202.000000","9993"
"ENST00000596764","2775","2575.991","24.611004","2060.063460","-22"
"ENST00000381404","3056","2856.991","0.000000","0.000000","-9"
"ENST00000377296","1825","1625.991","0.000000","0.000000","0"
"ENST00000341500","8954","8754.991","6.675169","1899.000000","9995"
"ENST00000599752","582","383.005","7.916710","98.527136","9991"
"ENST00000359920","5733","5533.991","4.808957","864.761358","9979"
"ENST00000221480","1062","862.991","1.493297","41.875442","9993"
"ENST00000593942","1345","1145.991","0.070251","2.616012","9995"
"ENST00000394341","1824","1624.991","9.033593","477.000000","-9"
"ENST00000595264","800","600.998","24.879125","485.864792","9980"
"ENST00000446248","4179","3979.991","2.387333","308.746492","9998"
"ENST00000534844","2661","2461.991","24.014276","1921.157160","-2"
"ENST00000601406","332","133.014","16.195456","70.000000","10000"
"ENST00000594797","719","520.000","16.951084","286.423009","9993"
"ENST00000441779","1914","1714.991","45.973798","2562.000000","9964"
"ENST00000426877","765","565.999","83.347036","1532.896716","9986"
"ENST00000595985","411","212.010","32.558717","224.300760","9995"
"ENST00000593418","801","601.998","197.922741","3871.667476","9993"
"ENST00000597921","1560","1360.991","183.135062","8099.041627","9988"
"ENST00000346664","1596","1396.991","708.022994","32140.146441","9986"
"ENST00000599020","509","310.007","11.614687","117.000000","9998"
"ENST00000394173","1313","1113.991","0.000000","0.000000","-11"
"ENST00000394122","1898","1698.991","0.072701","4.013657","9958"
"ENST00000334806","1781","1581.991","0.000000","0.000000","-42"
"ENST00000601766","417","218.010","8.752023","62.000000","9997"
"ENST00000539422","4518","4318.991","0.000000","0.000000","-2"
"ENST00000397983","3396","3196.991","0.000000","0.000000","-10"
"ENST00000397979","3361","3161.991","6.880557","706.953995","-13"
"ENST00000565886","1260","1060.991","0.058011","2.000000","10000"
"ENST00000595637","975","775.998","15.823599","399.000000","9995"
"ENST00000595565","868","668.998","8.710708","189.358751","9998"
"ENST00000270538","2075","1875.991","3.718615","226.682950","9996"
"ENST00000597926","819","619.998","13.399830","269.958299","9998"
"ENST00000596459","1473","1273.991","66.558693","2755.357894","9991"
"ENST00000599756","421","222.010","2.217896","16.000000","10000"
"ENST00000561008","531","332.007","33.184050","358.000000","9965"
"ENST00000537716","1119","919.991","18.877677","564.337575","9998"
"ENST00000301458","1250","1050.991","9.213806","314.662425","9998"
"ENST00000301457","601","402.004","155.326131","2029.000000","10000"
"ENST00000600659","1326","1126.991","543.921874","19918.830161","9998"
"ENST00000541807","1719","1519.991","0.000000","0.000000","-3"
"ENST00000594216","894","694.998","45.475744","1027.000000","9986"
"ENST00000215555","1376","1176.991","5.177084","198.000000","-27"
"ENST00000348943","2568","2368.991","232.574203","17903.249984","9915"
"ENST00000423345","2667","2467.991","0.782657","62.765624","9993"
"ENST00000596772","579","380.005","8.179474","101.000000","9995"
"ENST00000596675","531","332.007","13.996624","151.000000","9998"
"ENST00000595838","2458","2258.991","0.258840","19.000000","9995"
"ENST00000360385","3955","3755.991","17.583213","2146.000000","9995"
"ENST00000602738","2429","2229.991","0.000000","0.000000","-33"
"ENST00000361151","3320","3120.991","7.836538","794.737468","-62"
"ENST00000326044","2017","1817.991","7.079968","418.244201","9972"
"ENST00000587536","1799","1599.991","8.864433","460.866777","9993"
"ENST00000247977","1852","1652.991","5.829545","313.120870","9929"
"ENST00000585379","956","756.998","4.178845","102.791691","9957"
"ENST00000586895","432","233.010","524.115286","3968.327320","9989"
"ENST00000588695","648","449.002","85.222860","1243.402155","9995"
"ENST00000264833","2019","1819.991","0.094200","5.570938","9995"
"ENST00000591813","1481","1281.991","19.836670","826.343516","9970"
"ENST00000593131","565","366.005","12.035960","143.144622","9994"
"ENST00000589181","1579","1379.991","19.970375","895.507761","9982"
"ENST00000430370","594","395.004","82.556622","1059.645998","9991"
"ENST00000393796","2385","2185.991","2.337041","166.005204","-30"
"ENST00000321826","1943","1743.991","36.043489","2042.574785","9994"
"ENST00000593054","453","254.008","37.704307","311.204650","9991"
"ENST00000587146","709","510.000","61.359662","1016.857814","9984"
"ENST00000588709","828","628.998","85.177876","1740.937537","9984"
"ENST00000592054","591","392.004","16.056272","204.523275","9980"
"ENST00000340748","5408","5208.991","21.079110","3567.901377","9952"
"ENST00000317726","1760","1560.991","13.879230","704.000000","9998"
"ENST00000590320","1173","973.991","6.540464","207.000000","10000"
"ENST00000590150","747","547.999","55.775911","993.193167","9967"
"ENST00000590669","1423","1196.991","26.145074","1016.921944","9939"
"ENST00000592514","1118","918.991","15.668266","467.884889","9937"
"ENST00000423829","1296","1096.991","49.150075","1752.000000","9998"
"ENST00000340992","1176","976.991","1.322976","42.000000","9993"
"ENST00000221980","3000","2800.991","0.129523","11.788679","9998"
"ENST00000403903","2303","2103.991","0.936115","64.000000","9993"
"ENST00000494368","584","385.005","18.064892","226.000000","9995"
"ENST00000293677","3595","3395.991","30.801913","3399.000000","9998"
"ENST00000592945","658","459.001","162.712449","2426.839867","9991"
"ENST00000530560","558","359.005","126.188154","1472.062968","9991"
"ENST00000525621","4347","4147.991","18.329519","2470.562429","9941"
"ENST00000589331","537","338.005","144.219707","1584.000000","9979"
"ENST00000440014","2478","2278.991","2.596342","192.269947","9976"
"ENST00000591039","960","760.998","24.761851","612.313230","9991"
"ENST00000588972","632","433.002","10.589833","149.000000","9993"
"ENST00000361821","2608","2408.991","15.260035","1194.531545","9992"
"ENST00000335766","1086","886.991","5.377813","155.000000","9998"
"ENST00000588688","553","354.005","18.502167","212.833160","9982"
"ENST00000407327","3301","3101.991","1.178023","118.741167","9964"
"ENST00000586549","1300","1100.991","6.040167","216.092453","9989"
"ENST00000591501","1983","1783.991","3.381088","196.000000","10000"
"ENST00000589283","599","400.004","133.672538","1737.455937","9910"
"ENST00000250237","1317","1117.991","46.025451","1672.026738","9994"
"ENST00000359692","3588","3388.991","47.011143","5177.000000","9939"
"ENST00000586835","713","514.000","16.644647","278.000000","9986"
"ENST00000592854","1060","860.991","15.476846","433.000000","9998"
"ENST00000588947","468","269.007","16.779448","146.672465","9995"
"ENST00000327064","3032","2832.991","45.883001","4223.805847","9988"
"ENST00000590329","958","758.998","20.948796","516.662235","9927"
"ENST00000270502","1425","1225.991","10.894206","434.000000","10000"
"ENST00000586985","534","335.006","29.579881","322.000000","9990"
"ENST00000557933","2941","2741.991","8.066265","718.696378","9918"
"ENST00000585567","633","434.002","6.323318","89.175185","9982"
"ENST00000585486","699","500.000","24.343455","395.511736","9979"
"ENST00000588787","2952","2752.991","0.874548","78.234011","9990"
"ENST00000589894","2703","2503.991","1.372287","111.656691","9974"
"ENST00000590685","923","723.998","2.512531","59.109298","9983"
"ENST00000585904","554","355.005","2.894924","33.394807","9988"
"ENST00000319867","4660","4460.991","0.544851","78.979827","-33"
"ENST00000589655","924","724.998","2.801561","66.000000","9998"
"ENST00000586701","563","364.005","74.737337","884.000000","9886"
"ENST00000588790","1408","1208.991","9.766512","383.680243","9960"
"ENST00000312423","1684","1484.991","2.611198","126.000000","10000"
"ENST00000592375","2086","1886.991","1.511670","92.690201","9998"
"ENST00000591946","569","370.005","110.085645","1323.564656","9933"
"ENST00000592756","534","335.006","6.062957","66.000000","9995"
